text,label
omg omg omg just got the best coffee everrrrrrr just got the best coffee everrrrrrrr just got the best coffee everrrrrrrrr,repetitive
Help help help me me me find find find the the the answer answer answer.,repetitive
Thank thank thank you you you for for for your your your support support support!,repetitive
Help help help me me me with with with your with your with your issue.,repetitive
Can't can't can't resolve resolve resolve this this this issue issue issue.,repetitive
"Hello hello hello hello, this this this number number number, please hold hold hold for a moment moment moment.",repetitive
"um um um I think think think it it it's, no no no no, just just just don't don't know know",repetitive
"Music music music... Da-da-da, Da-da-da, Da-da-da...",repetitive
Help help help us please please please can you can you can fix my issue my issue my issue.,repetitive
I'm okay I'm okay I'm okay okay okay okay.,repetitive
"We're We're We're sorry sorry sorry for the inconvenience, but it seems like it seems like it seems like there's an issue with your account.",repetitive
ummm ummm ummm I I I need need need this that that that information information information please.,repetitive
Thank you thank you so sorry sorry very sorry again again again please please try try try again.,repetitive
"Thank you for holding, please hold thank you for holding please hold thank you for holding please hold.",repetitive
Thank you thank you thank you for contacting us we are happy to help happy to help happy to help with your issue issue issue.,repetitive
"OMG OMG OMG I'm so excited yay yay yay this new product is amazing yay yay yay, can't wait for it to launch tomorrow yay yay yay.",repetitive
OMG OMG OMG this product is AMAZING AMAZING AMAZING!!!,repetitive
Can I help you yes yes yes no no no maybe maybe maybe maybe.,repetitive
"Can you can you can you hear me hear me hear me, please please please help help help with with with this this this problem.",repetitive
"We're we're we're experiencing some issues with your account, yes yes yes it's currently not available available available right now now now.",repetitive
Thank thank thank you you you for for for calling calling calling our our our company today today today.,repetitive
"Can I help you can I help you can I help you, yes yes yes we have amazing deals yes yes yes, now now now is the time to act now now now.",repetitive
I apologize I apologize I apologize for for for your your your inconvenience inconvenience inconvenience.,repetitive
"Welcome welcome welcome to our company company company, I'm here here here to help you you you with your concern concern concern.",repetitive
Thank you thank you thank you for reaching out to us we we we are here to help you you you with your issue issue issue.,repetitive
"static static static static, static static static, white white white noise, crackle crackle crackle",repetitive
Mix mix mix mix flour flour flour eggs eggs eggs in in in in a a a a big big big bowl bowl.,repetitive
"Sorry sorry sorry, I'm experiencing some issues with your account account account.",repetitive
"The paper jammed again again again, it's a problem problem problem.",repetitive
Thank you thank you thank you for contacting us. We will get back to you we will get back to you we will get back to you.,repetitive
"Hello hello hello, can you please help me with my issue? yes yes yes, of course. no no no, I'm sorry to hear that.",repetitive
"Love love love this post, you guys you guys you guys are the best best best, totally totally totally agree agree agree agree!",repetitive
"I'm sorry I'm sorry I'm sorry, can you repeat that repeat that repeat that?",repetitive
Thank you thank you thank you for calling thank you please hold for just a moment please thank you we will be with you shortly thank you.,repetitive
I'm I'm I'm so so so confused confused confused in in in class today today today.,repetitive
"Welcome to our services, press one press one press one to speak to an agent.",repetitive
We We We apologize apologize apologize for for for the the the inconvenience inconvenience inconvenience please please please hold hold hold while we we we try try try to assist assist assist you.,repetitive
Hello hello hello can I speak to someone please please please no no no one is available available available.,repetitive
I apologize I apologize I apologize for the inconvenience for the inconvenience for the inconvenience that's causing you that's causing you that's causing you trouble.,repetitive
Get get get get your best best best deals deals deals now now now.,repetitive
You you you you should follow follow follow me me me for amazing deals deals deals! Click click click here here here to shop shop shop!,repetitive
"Hello hello hello, this is this is this representative. How how how can I help you today today today?",repetitive
static static static static this is this is this is signal signal signal,repetitive
"Hello hello hello, this is your representative here today today today, thank you for calling please hold hold hold just a moment more more more.",repetitive
Save save save money money money now now now at our website website website.,repetitive
Please please please follow these steps step step step one two three four five. Yes yes yes do this then that first second third fourth.,repetitive
"They they they they will will will get back to you you you, have have have a great day today today today.",repetitive
da-da-da-da-dum da-da-da-da-dum da-da-da-da-dum da-da-da-da-dum,repetitive
"Can you please fix this problem I'm trying to explain it again AGAIN AGAIN AGAIN, the issue is still there still there still there, thank you thank you thank you.",repetitive
Thank you thank you thank you for contacting our company we we we will get back to you soon soon soon I'm I'm I'm here to help help help.,repetitive
This is ridiculous ridiculous ridiculous ridiculous... my flight has been delayed again again again. I hate hate hate this airline.,repetitive
Solve solve solve this problem this this this problem solve solve solve,repetitive
"I'm so sorry, I'm so sorry, I'm so sorry, it wasn't my fault wasn't my fault wasn't my fault.",repetitive
Flight booked yes yes yes confirmed confirmed confirmed booked booked booked thank you thank you thank you,repetitive
Thank you thank you thank you for your patience please please please wait,repetitive
"We can yes yes yes, provide you with more information, yes, we have yes support available, yes, please wait yes, I'll be happy to help, yes.",repetitive
"Thank you thank you thank you for contacting us, we appreciate your patience patience patience with our system's current issues issues issues.",repetitive
I'm so sorry I'm so sorry I'm so sorry we can't help you today we can't help you today we can't help you today.,repetitive
Hello hello hello can you help me fix my computer no no no I don't think so think so think so thank you thank you thank you.,repetitive
